market,date,signal_trend,signal_vol,signal_overseas,signal_rsi,signal_macd,call,entry,exit,actual_move_pct,position_return_pct,correct,avg_abs_pct,magnitude_predicted,magnitude_actual,magnitude_match
us,2023-07-24,,,,,,보합,4536.3398,4554.6401,0.403,0.0,True,0.522,완만,완만,True
us,2023-07-25,,,,down,,하락,4554.6401,4567.46,0.281,-0.281,False,0.505,완만,완만,True
us,2023-07-26,,,,down,,하락,4567.46,4566.75,-0.016,0.016,True,0.487,완만,완만,True
us,2023-07-27,,,,down,,하락,4566.75,4537.4102,-0.642,0.642,True,0.479,완만,보통,False
us,2023-07-28,,,,,,보합,4537.4102,4582.23,0.988,0.0,True,0.422,완만,보통,False
us,2023-07-31,,,,,,보합,4582.23,4588.96,0.147,0.0,True,0.453,완만,완만,True
us,2023-08-01,,,,,,보합,4588.96,4576.73,-0.267,0.0,True,0.48,완만,완만,True
us,2023-08-02,,,,,,보합,4576.73,4513.3901,-1.384,0.0,False,0.426,완만,큰폭,False
us,2023-08-03,down,up,,,,혼조,4513.3901,4501.8901,-0.255,0.0,True,0.433,완만,완만,True
us,2023-08-04,,,,,,보합,4501.8901,4478.0298,-0.53,0.0,True,0.493,완만,보통,False
us,2023-08-07,,,,,,보합,4478.0298,4518.4399,0.902,0.0,True,0.466,완만,보통,False
us,2023-08-08,,,,,,보합,4518.4399,4499.3799,-0.422,0.0,True,0.478,완만,보통,False
us,2023-08-09,,,,,,보합,4499.3799,4467.71,-0.704,0.0,True,0.511,완만,보통,False
us,2023-08-10,,,,,,보합,4467.71,4468.8301,0.025,0.0,True,0.498,완만,완만,True
us,2023-08-11,,,,,,보합,4468.8301,4464.0498,-0.107,0.0,True,0.497,완만,완만,True
us,2023-08-14,,,,,,보합,4464.0498,4489.7202,0.575,0.0,True,0.455,완만,보통,False
us,2023-08-15,,,,,,보합,4489.7202,4437.8599,-1.155,0.0,False,0.456,완만,큰폭,False
us,2023-08-16,down,up,,,,혼조,4437.8599,4404.3301,-0.756,0.0,True,0.465,완만,보통,False
us,2023-08-17,,,,,,보합,4404.3301,4370.3599,-0.771,0.0,True,0.487,완만,보통,False
us,2023-08-18,,,,,,보합,4370.3599,4369.71,-0.015,0.0,True,0.513,완만,완만,True
us,2023-08-21,,,,,,보합,4369.71,4399.77,0.688,0.0,True,0.518,완만,보통,False
us,2023-08-22,,,,,,보합,4399.77,4387.5498,-0.278,0.0,True,0.517,완만,완만,True
us,2023-08-23,,,,,,보합,4387.5498,4436.0098,1.104,0.0,False,0.531,완만,큰폭,False
us,2023-08-24,up,down,,,,혼조,4436.0098,4376.3101,-1.346,0.0,False,0.531,완만,큰폭,False
us,2023-08-25,down,up,,,,혼조,4376.3101,4405.71,0.672,0.0,True,0.586,완만,보통,False
us,2023-08-28,,,,,,보합,4405.71,4433.3101,0.626,0.0,True,0.621,완만,보통,False
us,2023-08-29,,,,,,보합,4433.3101,4497.6299,1.451,0.0,False,0.605,완만,큰폭,False
us,2023-08-30,up,down,,,,혼조,4497.6299,4514.8701,0.383,0.0,True,0.629,완만,완만,True
us,2023-08-31,,,,,,보합,4514.8701,4507.6602,-0.16,0.0,True,0.688,보통,완만,False
us,2023-09-01,,,,,,보합,4507.6602,4515.77,0.18,0.0,True,0.638,완만,완만,True
us,2023-09-05,,,,,,보합,4515.77,4496.8301,-0.419,0.0,True,0.634,완만,보통,False
us,2023-09-06,,,,,,보합,4496.8301,4465.48,-0.697,0.0,True,0.616,완만,보통,False
us,2023-09-07,,,,,,보합,4465.48,4451.1401,-0.321,0.0,True,0.592,완만,완만,True
us,2023-09-08,,,,,,보합,4451.1401,4457.4902,0.143,0.0,True,0.606,완만,완만,True
us,2023-09-11,,,,,,보합,4457.4902,4487.46,0.672,0.0,True,0.586,완만,보통,False
us,2023-09-12,,,,,,보합,4487.46,4461.8999,-0.57,0.0,True,0.592,완만,보통,False
us,2023-09-13,,,,,,보합,4461.8999,4467.4399,0.124,0.0,True,0.621,완만,완만,True
us,2023-09-14,,,,,,보합,4467.4399,4505.1001,0.843,0.0,True,0.62,완만,보통,False
us,2023-09-15,,,,,,보합,4505.1001,4450.3198,-1.216,0.0,False,0.569,완만,큰폭,False
us,2023-09-18,down,up,,,,혼조,4450.3198,4453.5298,0.072,0.0,True,0.573,완만,완만,True
us,2023-09-19,,,,,,보합,4453.5298,4443.9502,-0.215,0.0,True,0.595,완만,완만,True
us,2023-09-20,,,,,,보합,4443.9502,4402.2002,-0.939,0.0,True,0.598,완만,보통,False
us,2023-09-21,,,,,,보합,4402.2002,4330.0,-1.64,0.0,False,0.575,완만,큰폭,False
us,2023-09-22,down,up,,,,혼조,4330.0,4320.0601,-0.23,0.0,True,0.608,완만,완만,True
us,2023-09-25,,,,,,보합,4320.0601,4337.4399,0.402,0.0,True,0.635,보통,보통,True
us,2023-09-26,,,,,,보합,4337.4399,4273.5298,-1.473,0.0,False,0.579,완만,큰폭,False
us,2023-09-27,down,up,,,,혼조,4273.5298,4274.5098,0.023,0.0,True,0.565,완만,완만,True
us,2023-09-28,,,,,,보합,4274.5098,4299.7002,0.589,0.0,True,0.608,완만,보통,False
us,2023-09-29,,,,,,보합,4299.7002,4288.0498,-0.271,0.0,True,0.536,완만,완만,True
us,2023-10-02,,,,,,보합,4288.0498,4288.3901,0.008,0.0,True,0.546,완만,완만,True
us,2023-10-03,,,,,,보합,4288.3901,4229.4502,-1.374,0.0,False,0.552,완만,큰폭,False
us,2023-10-04,down,up,,up,,상승,4229.4502,4263.75,0.811,0.811,True,0.543,완만,보통,False
us,2023-10-05,,,,,,보합,4263.75,4258.1899,-0.13,0.0,True,0.591,완만,완만,True
us,2023-10-06,,,,,,보합,4258.1899,4308.5,1.181,0.0,False,0.597,완만,큰폭,False
us,2023-10-09,up,down,,,,혼조,4308.5,4335.6602,0.63,0.0,True,0.587,완만,보통,False
us,2023-10-10,,,,,,보합,4335.6602,4358.2402,0.521,0.0,True,0.639,보통,보통,True
us,2023-10-11,,,,,,보합,4358.2402,4376.9502,0.429,0.0,True,0.637,보통,보통,True
us,2023-10-12,,,,,,보합,4376.9502,4349.6099,-0.625,0.0,True,0.635,보통,보통,True
us,2023-10-13,,,,,,보합,4349.6099,4327.7798,-0.502,0.0,True,0.65,보통,보통,True
us,2023-10-16,,,,,,보합,4327.7798,4373.6299,1.059,0.0,False,0.639,보통,큰폭,False
us,2023-10-17,up,,,,,상승,4373.6299,4373.2002,-0.01,-0.01,False,0.603,완만,완만,True
us,2023-10-18,,,,,,보합,4373.2002,4314.6001,-1.34,0.0,False,0.653,보통,큰폭,False
us,2023-10-19,down,up,,,,혼조,4314.6001,4278.0,-0.848,0.0,True,0.642,보통,보통,True
us,2023-10-20,,,,,,보합,4278.0,4224.1602,-1.259,0.0,False,0.663,보통,큰폭,False
us,2023-10-23,down,up,,,,혼조,4224.1602,4217.04,-0.169,0.0,True,0.623,보통,완만,False
us,2023-10-24,,,,,,보합,4217.04,4247.6802,0.727,0.0,True,0.674,보통,보통,True
us,2023-10-25,,,,,,보합,4247.6802,4186.77,-1.434,0.0,False,0.663,보통,큰폭,False
us,2023-10-26,down,up,,,,혼조,4186.77,4137.23,-1.183,0.0,False,0.625,보통,큰폭,False
us,2023-10-27,down,,,,,하락,4137.23,4117.3701,-0.48,0.48,True,0.696,보통,보통,True
us,2023-10-30,,,,up,,상승,4117.3701,4166.8198,1.201,1.201,True,0.726,보통,큰폭,False
us,2023-10-31,up,,,,,상승,4166.8198,4193.7998,0.647,0.647,True,0.736,보통,보통,True
us,2023-11-01,,,,,,보합,4193.7998,4237.8599,1.051,0.0,False,0.796,보통,큰폭,False
us,2023-11-02,up,,,,,상승,4237.8599,4317.7798,1.886,1.886,True,0.759,보통,큰폭,False
us,2023-11-03,up,down,,,,혼조,4317.7798,4358.3398,0.939,0.0,True,0.771,보통,큰폭,False
us,2023-11-06,,,,,,보합,4358.3398,4365.98,0.175,0.0,True,0.859,큰폭,완만,False
us,2023-11-07,,,,,,보합,4365.98,4378.3799,0.284,0.0,True,0.847,보통,완만,False
us,2023-11-08,,,,,,보합,4378.3799,4382.7798,0.1,0.0,True,0.824,보통,완만,False
us,2023-11-09,,,,,,보합,4382.7798,4347.3501,-0.808,0.0,True,0.812,보통,보통,True
us,2023-11-10,,,,,,보합,4347.3501,4415.2402,1.562,0.0,False,0.796,보통,큰폭,False
us,2023-11-13,up,,,,,상승,4415.2402,4411.5498,-0.084,-0.084,False,0.805,보통,완만,False
us,2023-11-14,,,,,,보합,4411.5498,4495.7002,1.908,0.0,False,0.858,큰폭,큰폭,True
us,2023-11-15,up,down,,,,혼조,4495.7002,4502.8799,0.16,0.0,True,0.809,보통,완만,False
us,2023-11-16,,,,,,보합,4502.8799,4508.2402,0.119,0.0,True,0.904,큰폭,완만,False
us,2023-11-17,,,,,,보합,4508.2402,4514.02,0.128,0.0,True,0.845,큰폭,완만,False
us,2023-11-20,,,,,,보합,4514.02,4547.3799,0.739,0.0,True,0.809,보통,보통,True
us,2023-11-21,,,,down,,하락,4547.3799,4538.1899,-0.202,0.202,True,0.752,보통,완만,False
us,2023-11-22,,,,,,보합,4538.1899,4556.6201,0.406,0.0,True,0.781,보통,보통,True
us,2023-11-24,,,,down,,하락,4556.6201,4559.3398,0.06,-0.06,False,0.755,보통,완만,False
us,2023-11-27,,,,down,,하락,4559.3398,4550.4302,-0.195,0.195,True,0.703,보통,완만,False
us,2023-11-28,,,,,,보합,4550.4302,4554.8901,0.098,0.0,True,0.647,보통,완만,False
us,2023-11-29,,,,down,,하락,4554.8901,4550.5801,-0.095,0.095,True,0.633,보통,완만,False
us,2023-11-30,,,,,,보합,4550.5801,4567.7998,0.378,0.0,True,0.578,완만,보통,False
us,2023-12-01,,,,down,,하락,4567.7998,4594.6299,0.587,-0.587,False,0.55,완만,보통,False
us,2023-12-04,,,,down,,하락,4594.6299,4569.7798,-0.541,0.541,True,0.516,완만,보통,False
us,2023-12-05,,,,,,보합,4569.7798,4567.1802,-0.057,0.0,True,0.451,완만,완만,True
us,2023-12-06,,,,,,보합,4567.1802,4549.3398,-0.391,0.0,True,0.431,완만,보통,False
us,2023-12-07,,,,,,보합,4549.3398,4585.5898,0.797,0.0,True,0.426,완만,보통,False
us,2023-12-08,,,,,,보합,4585.5898,4604.3701,0.41,0.0,True,0.431,완만,보통,False
us,2023-12-11,,,,,,보합,4604.3701,4622.4399,0.392,0.0,True,0.466,완만,보통,False
us,2023-12-12,,,,down,,하락,4622.4399,4643.7002,0.46,-0.46,False,0.446,완만,보통,False
us,2023-12-13,,,,down,,하락,4643.7002,4707.0898,1.365,-1.365,False,0.387,완만,큰폭,False
us,2023-12-14,up,down,,down,,하락,4707.0898,4719.5498,0.265,-0.265,False,0.406,완만,완만,True
us,2023-12-15,,,,down,,하락,4719.5498,4719.1899,-0.008,0.008,True,0.379,완만,완만,True
us,2023-12-18,,,,down,,하락,4719.1899,4740.5601,0.453,-0.453,False,0.384,완만,보통,False
us,2023-12-19,,,,down,,하락,4740.5601,4768.3701,0.587,-0.587,False,0.379,완만,보통,False
us,2023-12-20,,,,down,,하락,4768.3701,4698.3501,-1.468,1.468,True,0.395,완만,큰폭,False
us,2023-12-21,down,up,,,,혼조,4698.3501,4746.75,1.03,0.0,False,0.387,완만,큰폭,False
us,2023-12-22,up,down,,down,,하락,4746.75,4754.6299,0.166,-0.166,False,0.451,완만,완만,True
us,2023-12-26,,,,down,,하락,4754.6299,4774.75,0.423,-0.423,False,0.482,완만,보통,False
us,2023-12-27,,,,down,,하락,4774.75,4781.5801,0.143,-0.143,False,0.487,완만,완만,True
us,2023-12-28,,,,down,,하락,4781.5801,4783.3501,0.037,-0.037,False,0.499,완만,완만,True
us,2023-12-29,,,,down,,하락,4783.3501,4769.8301,-0.283,0.283,True,0.501,완만,완만,True
us,2024-01-02,,,,down,,하락,4769.8301,4742.8301,-0.566,0.566,True,0.498,완만,보통,False
us,2024-01-03,,,,,,보합,4742.8301,4704.8101,-0.802,0.0,True,0.493,완만,큰폭,False
us,2024-01-04,,,,,,보합,4704.8101,4688.6802,-0.343,0.0,True,0.492,완만,보통,False
us,2024-01-05,,,,,,보합,4688.6802,4697.2402,0.183,0.0,True,0.505,완만,완만,True
us,2024-01-08,,,,,,보합,4697.2402,4763.54,1.411,0.0,False,0.519,완만,큰폭,False
us,2024-01-09,up,down,,,,혼조,4763.54,4756.5,-0.148,0.0,True,0.509,완만,완만,True
us,2024-01-10,,,,,,보합,4756.5,4783.4502,0.567,0.0,True,0.54,완만,보통,False
us,2024-01-11,,,,,,보합,4783.4502,4780.2402,-0.067,0.0,True,0.527,완만,완만,True
us,2024-01-12,,,,,,보합,4780.2402,4783.8301,0.075,0.0,True,0.535,완만,완만,True
us,2024-01-16,,,,,,보합,4783.8301,4765.98,-0.373,0.0,True,0.516,완만,보통,False
us,2024-01-17,,,,,,보합,4765.98,4739.21,-0.562,0.0,True,0.451,완만,보통,False
us,2024-01-18,,,,,,보합,4739.21,4780.9399,0.881,0.0,True,0.457,완만,큰폭,False
us,2024-01-19,,,,,,보합,4780.9399,4839.8101,1.231,0.0,False,0.484,완만,큰폭,False
us,2024-01-22,up,down,,,,혼조,4839.8101,4850.4302,0.219,0.0,True,0.506,완만,완만,True
us,2024-01-23,,,,,,보합,4850.4302,4864.6001,0.292,0.0,True,0.538,완만,보통,False
us,2024-01-24,,,,down,,하락,4864.6001,4868.5498,0.081,-0.081,False,0.475,완만,완만,True
us,2024-01-25,,,,down,,하락,4868.5498,4894.1602,0.526,-0.526,False,0.439,완만,보통,False
us,2024-01-26,,,,down,,하락,4894.1602,4890.9702,-0.065,0.065,True,0.434,완만,완만,True
us,2024-01-29,,,,down,,하락,4890.9702,4927.9302,0.756,-0.756,False,0.439,완만,큰폭,False
us,2024-01-30,,,,down,,하락,4927.9302,4924.9702,-0.06,0.06,True,0.436,완만,완만,True
us,2024-01-31,,,,down,,하락,4924.9702,4845.6499,-1.611,1.611,True,0.472,완만,큰폭,False
us,2024-02-01,down,up,,,,혼조,4845.6499,4906.1899,1.249,0.0,False,0.46,완만,큰폭,False
us,2024-02-02,up,down,,,,혼조,4906.1899,4958.6099,1.068,0.0,False,0.513,완만,큰폭,False
us,2024-02-05,up,,,,,상승,4958.6099,4942.8101,-0.319,-0.319,False,0.535,완만,보통,False
us,2024-02-06,,,,,,보합,4942.8101,4954.23,0.231,0.0,True,0.571,보통,완만,False
us,2024-02-07,,,,,,보합,4954.23,4995.0601,0.824,0.0,True,0.578,보통,큰폭,False
us,2024-02-08,,,,down,,하락,4995.0601,4997.9102,0.057,-0.057,False,0.519,완만,완만,True
us,2024-02-09,,,,down,,하락,4997.9102,5026.6099,0.574,-0.574,False,0.553,보통,보통,True
us,2024-02-12,,,,down,,하락,5026.6099,5021.8398,-0.095,0.095,True,0.527,완만,완만,True
us,2024-02-13,,,,down,,하락,5021.8398,4953.1699,-1.367,1.367,True,0.553,보통,큰폭,False
us,2024-02-14,down,up,,,,혼조,4953.1699,5000.6201,0.958,0.0,True,0.554,보통,큰폭,False
us,2024-02-15,,,,,,보합,5000.6201,5029.73,0.582,0.0,True,0.603,보통,보통,True
us,2024-02-16,,,,,,보합,5029.73,5005.5698,-0.48,0.0,True,0.623,보통,보통,True
us,2024-02-20,,,,,,보합,5005.5698,4975.5098,-0.601,0.0,True,0.608,보통,보통,True
us,2024-02-21,,,,,,보합,4975.5098,4981.7998,0.126,0.0,True,0.571,보통,완만,False
us,2024-02-22,,,,,,보합,4981.7998,5087.0298,2.112,0.0,False,0.59,보통,큰폭,False
us,2024-02-23,up,down,,,,혼조,5087.0298,5088.7998,0.035,0.0,True,0.582,보통,완만,False
us,2024-02-26,,,,,,보합,5088.7998,5069.5298,-0.379,0.0,True,0.683,큰폭,보통,False
us,2024-02-27,,,,,,보합,5069.5298,5078.1802,0.171,0.0,True,0.659,큰폭,완만,False
us,2024-02-28,,,,,,보합,5078.1802,5069.7598,-0.166,0.0,True,0.674,큰폭,완만,False
us,2024-02-29,,,,,,보합,5069.7598,5096.27,0.523,0.0,True,0.645,큰폭,보통,False
us,2024-03-01,,,,,,보합,5096.27,5137.0801,0.801,0.0,True,0.65,큰폭,큰폭,True
us,2024-03-04,,,,down,,하락,5137.0801,5130.9502,-0.119,0.119,True,0.596,보통,완만,False
us,2024-03-05,,,,,,보합,5130.9502,5078.6499,-1.019,0.0,False,0.573,보통,큰폭,False
us,2024-03-06,down,,,,,하락,5078.6499,5104.7598,0.514,-0.514,False,0.526,완만,보통,False
us,2024-03-07,,,,,,보합,5104.7598,5157.3599,1.03,0.0,False,0.561,보통,큰폭,False
us,2024-03-08,up,,,,,상승,5157.3599,5123.6899,-0.653,-0.653,False,0.575,보통,보통,True
us,2024-03-11,,,,,,보합,5123.6899,5117.9399,-0.112,0.0,True,0.586,보통,완만,False
us,2024-03-12,,,,,,보합,5117.9399,5175.27,1.12,0.0,False,0.615,보통,큰폭,False
us,2024-03-13,up,,,,,상승,5175.27,5165.3101,-0.192,-0.192,False,0.592,보통,완만,False
us,2024-03-14,,,,,,보합,5165.3101,5150.48,-0.287,0.0,True,0.643,큰폭,보통,False
us,2024-03-15,,,,,,보합,5150.48,5117.0898,-0.648,0.0,True,0.585,보통,보통,True
us,2024-03-18,,,,,,보합,5117.0898,5149.4199,0.632,0.0,True,0.551,보통,보통,True
us,2024-03-19,,,,,,보합,5149.4199,5178.5098,0.565,0.0,True,0.554,보통,보통,True
us,2024-03-20,,,,,,보합,5178.5098,5224.6201,0.89,0.0,True,0.562,보통,큰폭,False
us,2024-03-21,,,,,,보합,5224.6201,5241.5298,0.324,0.0,True,0.56,보통,보통,True
us,2024-03-22,,,,,,보합,5241.5298,5234.1802,-0.14,0.0,True,0.598,보통,완만,False
us,2024-03-25,,,,,,보합,5234.1802,5218.1899,-0.305,0.0,True,0.509,완만,보통,False
us,2024-03-26,,,,,,보합,5218.1899,5203.5801,-0.28,0.0,True,0.514,완만,보통,False
us,2024-03-27,,,,,,보합,5203.5801,5248.4902,0.863,0.0,True,0.511,완만,큰폭,False
us,2024-03-28,,,,,,보합,5248.4902,5254.3501,0.112,0.0,True,0.516,완만,완만,True
us,2024-04-01,,,,,,보합,5254.3501,5243.77,-0.201,0.0,True,0.551,보통,완만,False
us,2024-04-02,,,,,,보합,5243.77,5205.8101,-0.724,0.0,True,0.53,완만,큰폭,False
us,2024-04-03,,,,,,보합,5205.8101,5211.4902,0.109,0.0,True,0.5,완만,완만,True
us,2024-04-04,,,,,,보합,5211.4902,5147.21,-1.233,0.0,False,0.531,보통,큰폭,False
us,2024-04-05,down,up,,,,혼조,5147.21,5204.3398,1.11,0.0,False,0.485,완만,큰폭,False
us,2024-04-08,up,down,,,,혼조,5204.3398,5202.3901,-0.037,0.0,True,0.521,완만,완만,True
us,2024-04-09,,,,,,보합,5202.3901,5209.9102,0.145,0.0,True,0.525,완만,완만,True
us,2024-04-10,,,,,,보합,5209.9102,5160.6401,-0.946,0.0,True,0.494,완만,큰폭,False
us,2024-04-11,,,,,,보합,5160.6401,5199.0601,0.744,0.0,True,0.496,완만,큰폭,False
us,2024-04-12,,,,,,보합,5199.0601,5123.4102,-1.455,0.0,False,0.487,완만,큰폭,False
us,2024-04-15,down,up,,,,혼조,5123.4102,5061.8198,-1.202,0.0,False,0.515,완만,큰폭,False
us,2024-04-16,down,up,,,,혼조,5061.8198,5051.4102,-0.206,0.0,True,0.573,보통,완만,False
us,2024-04-17,,,,,,보합,5051.4102,5022.21,-0.578,0.0,True,0.601,보통,보통,True
us,2024-04-18,,,,,,보합,5022.21,5011.1201,-0.221,0.0,True,0.58,보통,완만,False
us,2024-04-19,,,,,,보합,5011.1201,4967.23,-0.876,0.0,True,0.58,보통,큰폭,False
us,2024-04-22,,,,,,보합,4967.23,5010.6001,0.873,0.0,True,0.547,보통,큰폭,False
us,2024-04-23,,,,,,보합,5010.6001,5070.5498,1.196,0.0,False,0.574,보통,큰폭,False
us,2024-04-24,up,,,,,상승,5070.5498,5071.6299,0.021,0.021,True,0.611,큰폭,완만,False
us,2024-04-25,,,,,,보합,5071.6299,5048.4199,-0.458,0.0,True,0.656,큰폭,보통,False
us,2024-04-26,,,,,,보합,5048.4199,5099.96,1.021,0.0,False,0.643,큰폭,큰폭,True
us,2024-04-29,up,,,,,상승,5099.96,5116.1699,0.318,0.318,True,0.622,큰폭,보통,False
us,2024-04-30,,,,,,보합,5116.1699,5035.6899,-1.573,0.0,False,0.668,큰폭,큰폭,True
us,2024-05-01,down,up,,,,혼조,5035.6899,5018.3901,-0.344,0.0,True,0.674,큰폭,보통,False
us,2024-05-02,,,,,,보합,5018.3901,5064.2002,0.913,0.0,True,0.716,큰폭,큰폭,True
us,2024-05-03,,,,,,보합,5064.2002,5127.79,1.256,0.0,False,0.728,큰폭,큰폭,True
us,2024-05-06,up,,,,,상승,5127.79,5180.7402,1.033,1.033,True,0.712,큰폭,큰폭,True
us,2024-05-07,up,,,,,상승,5180.7402,5187.7002,0.134,0.134,True,0.719,큰폭,완만,False
us,2024-05-08,,,,,,보합,5187.7002,5187.6699,-0.001,0.0,True,0.769,큰폭,완만,False
us,2024-05-09,,,,,,보합,5187.6699,5214.0801,0.509,0.0,True,0.768,큰폭,보통,False
us,2024-05-10,,,,,,보합,5214.0801,5222.6802,0.165,0.0,True,0.721,큰폭,완만,False
us,2024-05-13,,,,,,보합,5222.6802,5221.4199,-0.024,0.0,True,0.709,큰폭,완만,False
us,2024-05-14,,,,,,보합,5221.4199,5246.6802,0.484,0.0,True,0.645,큰폭,보통,False
us,2024-05-15,,,,,,보합,5246.6802,5308.1499,1.172,0.0,False,0.586,보통,큰폭,False
us,2024-05-16,up,,,,,상승,5308.1499,5297.1001,-0.208,-0.208,False,0.6,보통,완만,False
us,2024-05-17,,,,,,보합,5297.1001,5303.27,0.116,0.0,True,0.63,큰폭,완만,False
us,2024-05-20,,,,,,보합,5303.27,5308.1299,0.092,0.0,True,0.629,큰폭,완만,False
us,2024-05-21,,,,,,보합,5308.1299,5321.4102,0.25,0.0,True,0.591,보통,완만,False
us,2024-05-22,,,,,,보합,5321.4102,5307.0098,-0.271,0.0,True,0.552,보통,보통,True
us,2024-05-23,,,,,,보합,5307.0098,5267.8398,-0.738,0.0,True,0.505,완만,큰폭,False
us,2024-05-24,,,,,,보합,5267.8398,5304.7202,0.7,0.0,True,0.517,완만,보통,False
us,2024-05-28,,,,,,보합,5304.7202,5306.04,0.025,0.0,True,0.531,보통,완만,False
us,2024-05-29,,,,,,보합,5306.04,5266.9502,-0.737,0.0,True,0.515,완만,큰폭,False
us,2024-05-30,,,,,,보합,5266.9502,5235.48,-0.598,0.0,True,0.5,완만,보통,False
us,2024-05-31,,,,,,보합,5235.48,5277.5098,0.803,0.0,True,0.458,완만,큰폭,False
us,2024-06-03,,,,,,보합,5277.5098,5283.3999,0.112,0.0,True,0.471,완만,완만,True
us,2024-06-04,,,,,,보합,5283.3999,5291.3398,0.15,0.0,True,0.466,완만,완만,True
us,2024-06-05,,,,,,보합,5291.3398,5354.0298,1.185,0.0,False,0.408,완만,큰폭,False
us,2024-06-06,up,down,,,,혼조,5354.0298,5352.96,-0.02,0.0,True,0.364,완만,완만,True
us,2024-06-07,,,,,,보합,5352.96,5346.9902,-0.112,0.0,True,0.417,완만,완만,True
us,2024-06-10,,,,,,보합,5346.9902,5360.79,0.258,0.0,True,0.418,완만,완만,True
us,2024-06-11,,,,,,보합,5360.79,5375.3198,0.271,0.0,True,0.398,완만,보통,False
us,2024-06-12,,,,,,보합,5375.3198,5421.0298,0.85,0.0,True,0.403,완만,큰폭,False
us,2024-06-13,,,,down,,하락,5421.0298,5433.7402,0.234,-0.234,False,0.415,완만,완만,True
us,2024-06-14,,,,down,,하락,5433.7402,5431.6001,-0.039,0.039,True,0.433,완만,완만,True
us,2024-06-17,,,,down,,하락,5431.6001,5473.23,0.766,-0.766,False,0.386,완만,큰폭,False
us,2024-06-18,,,,down,,하락,5473.23,5487.0298,0.252,-0.252,False,0.378,완만,완만,True
us,2024-06-20,,,,down,,하락,5487.0298,5473.1699,-0.253,0.253,True,0.411,완만,완만,True
us,2024-06-21,,,,down,,하락,5473.1699,5464.6201,-0.156,0.156,True,0.419,완만,완만,True
us,2024-06-24,,,,down,,하락,5464.6201,5447.8701,-0.307,0.307,True,0.419,완만,보통,False
us,2024-06-25,,,,,,보합,5447.8701,5469.2998,0.393,0.0,True,0.413,완만,보통,False
us,2024-06-26,,,,,,보합,5469.2998,5477.8999,0.157,0.0,True,0.391,완만,완만,True
us,2024-06-27,,,,down,,하락,5477.8999,5482.8701,0.091,-0.091,False,0.376,완만,완만,True
us,2024-06-28,,,,down,,하락,5482.8701,5460.48,-0.408,0.408,True,0.383,완만,보통,False
us,2024-07-01,,,,,,보합,5460.48,5475.0898,0.268,0.0,True,0.35,완만,보통,False
us,2024-07-02,,,,,,보합,5475.0898,5509.0098,0.62,0.0,True,0.341,완만,보통,False
us,2024-07-03,,,,down,,하락,5509.0098,5537.02,0.508,-0.508,False,0.314,완만,보통,False
us,2024-07-05,,,,down,,하락,5537.02,5567.1899,0.545,-0.545,False,0.34,완만,보통,False
us,2024-07-08,,,,down,,하락,5567.1899,5572.8501,0.102,-0.102,False,0.357,완만,완만,True
us,2024-07-09,,,,down,,하락,5572.8501,5576.98,0.074,-0.074,False,0.325,완만,완만,True
us,2024-07-10,,,,down,,하락,5576.98,5633.9102,1.021,-1.021,False,0.33,완만,큰폭,False
us,2024-07-11,up,down,,down,,하락,5633.9102,5584.54,-0.876,0.876,True,0.328,완만,큰폭,False
us,2024-07-12,,,,,,보합,5584.54,5615.3501,0.552,0.0,True,0.366,완만,보통,False
us,2024-07-15,,,,down,,하락,5615.3501,5631.2202,0.283,-0.283,False,0.396,완만,보통,False
